Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
Os01g0971100,['stress.abiotic.drought/salt'],LOC_Os01g73960,-1.60313273965284,2.00E-08,Down,-2.23170182386047,6.60E-16,Down,-1.85854696105579,1.20E-11,Down,-1.78090549356245,9.70E-11,Down
Os01g0971200,['not assigned.unknown'],LOC_Os01g73970,1.38042563643068,4.83E-15,Up,1.08196906142158,1.02E-09,Up,1.07844531465715,8.10E-10,Up,1.37848172851934,1.35E-15,Up
Os01g0971400,['protein.degradation.cysteine protease'],LOC_Os01g73980,0.150276775851559,0.941144116284968,,0.605423776913835,0.739615146352837,,0.265164379445887,0.893983850005259,,-1.18926108833246,0.461398975592853,
Os01g0971600,['lipid metabolism.glyceral metabolism.Glycerol-3-phosphate dehydrogenase (NAD+)'],LOC_Os01g74000,0.102726836501573,0.912216863542628,,0.626164198335702,0.381556567819908,,0.57717256089324,0.421777358205309,,0.80288435093614,0.227373247362251,
Os01g0971700,['not assigned.unknown'],LOC_Os01g74010,0.474122770149813,0.307229345130283,,0.622215473637855,0.149295760245722,,0.375687995621329,0.427800307456013,,0.096853546908023,0.865961620070312,
Os01g0971900,['not assigned.unknown'],LOC_Os01g74030,-0.959387270290462,0.045721468860856,,0.592304208079184,0.184773911081435,,0.921418670881992,0.021121543604741,,1.4068682698308,0.000161823936191,Up
Os01g0973300,['cell.vesicle transport'],LOC_Os01g74180,0.787014011784174,7.85E-06,,0.502265108429746,0.005631841834033,,0.353309940831308,0.063358538418142,,0.183999521099801,0.397423989359488,
Os01g0973400,['not assigned.unknown'],LOC_Os01g74190,-0.672499207922061,0.024749817320798,,-1.13662105648766,2.66E-05,Down,-1.68431391403634,1.21E-10,Down,-2.21216778897977,4.59E-17,Down
Os01g0973600,['not assigned.unknown'],LOC_Os01g74250,0.987899100612761,0.010074060056636,,0.414282918547777,0.346838451457499,,0.431009957622567,0.316889567039782,,0.430787952058923,0.313363150750832,
Os01g0974000,['protein.targeting.chloroplast'],LOC_Os01g74280,-0.614018918844677,0.007905172290939,,-0.891992755839697,2.89E-05,,-0.970390194014465,3.51E-06,,-1.09485246797931,1.70E-07,Down
Os01g0975000,['not assigned.unknown'],LOC_Os01g74370,3.04387683248283,1.10E-06,Up,1.39159820607042,0.048395520558885,Up,0.833840478326767,0.287302804635764,,1.07564746450997,0.147194325190282,
Os01g0975300,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os01g74410,-2.00665381425833,0.005403945797857,Down,-3.0176380694318,6.46E-06,Down,-3.20196558661539,1.24E-06,Down,-1.90510794468226,0.005904748340952,Down
Os01g0976100,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g74470,-0.997174142482142,0.019913768955541,,-0.393366200330086,0.388692113155112,,-0.231932531300899,0.636516177421295,,0.011349539312316,0.984563740960427,
Os01g0976200,['development.storage proteins'],LOC_Os01g74480,2.0221470684547,0.201450095170094,,3.95383561942,0.002347351238838,Up,3.09424622429382,0.021848602504119,Up,2.8073023308686,0.042395152798291,Up
Os01g0976300,"['metal handling.binding, chelation and storage']",LOC_Os01g74490,1.83778060211862,0.012590176988523,Up,4.82092779616825,2.93E-14,Up,5.0170553603417,1.51E-15,Up,4.57342478594106,4.07E-13,Up
Os01g0976450,['RNA.regulation of transcription.SET-domain transcriptional regulator family'],LOC_Os01g74500,-0.294135611269368,0.740396497191675,,0.19191982100228,0.832658682234243,,0.950655001866045,0.159001264477393,,1.02682822835005,0.12209307955248,
Os01g0976500,['protein.postranslational modification'],LOC_Os01g74510,-0.047117034767574,0.965070158328248,,0.730009953115147,0.345635091258644,,1.90981310593839,0.002380001750183,Up,2.61425678369501,1.36E-05,Up
Os01g0976600,['Co-factor and vitamine metabolism'],LOC_Os01g74520,-0.540872947981645,0.099790890129563,,0.415093822123891,0.186413203460239,,0.426286240925126,0.164002563036554,,0.363208790807136,0.252148574585921,
Os01g0976800,['RNA.regulation of transcription.C2C2(Zn) GATA transcription factor family'],LOC_Os01g74540,-1.09636735299171,0.205328684501401,,-0.19509704273487,0.845748810410382,,-0.36997609663336,0.690467117844126,,0.186566269683549,0.84963440223237,
Os01g0977600,['not assigned.unknown'],LOC_Os01g74610,0.329995539662408,0.222209416025012,,1.01228402079665,4.55E-06,Up,1.10974574639604,3.23E-07,Up,1.00223885542993,4.46E-06,Up
Os01g0978000,['mitochondrial electron transport / ATP synthesis.uncoupling protein'],LOC_Os01g74640,0.372959613818339,0.475925111141752,,-0.625118753558779,0.191255587493503,,-0.699894134407776,0.128899371418783,,-0.802702693047744,0.075253461477537,
Os01g0978100,['amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.OASTL'],LOC_Os01g74650,-0.594594996776381,0.202245782865749,,-1.82724190860724,2.06E-06,Down,-2.5377863488863,1.03E-11,Down,-2.29967733585471,7.95E-10,Down
Os01g0978400,['misc.alcohol dehydrogenases'],LOC_Os01g74660,-0.645732053176933,0.260973969798978,,-1.26156908927314,0.014311455245822,Down,-0.799873064667062,0.123593605181118,,-1.57429432836509,0.002475960615601,Down
Os01g0978500,['not assigned.unknown'],LOC_Os01g74670,-2.41809574884544,1.83E-06,Down,-3.1093865717539,2.16E-09,Down,-2.68446925906092,1.48E-08,Down,-2.99859608123834,9.21E-09,Down
Os02g0100100,['redox.thioredoxin'],LOC_Os02g01010,-0.819795015830464,0.172638750912074,,-0.650475621386183,0.285534194582963,,-0.554345223300878,0.370256697270351,,-0.461157312667978,0.46377359260117,
Os02g0100200,['not assigned.unknown'],LOC_Os02g01020,0.086573950127468,0.826196262680752,,0.034552252400356,0.934839126141213,,0.144957873713687,0.690991759859178,,-0.03710209222976,0.931502034377394,
Os02g0100300,['redox.thioredoxin'],LOC_Os02g01030,-0.17986530273755,0.726016821804291,,0.433877380124978,0.303158608385187,,0.376659947115274,0.376274606422772,,0.090127109693984,0.867774745137993,
Os02g0100600,['not assigned.unknown'],LOC_Os02g01060,-1.93792010423242,0.009820243032955,Down,-2.83520477265829,0.00024209079692,Down,-1.21975443550154,0.071978169021674,,-1.71667523119905,0.014277545048369,Down
Os02g0100800,['not assigned.unknown'],LOC_Os02g01080,-0.374739108221655,0.669309791334529,,1.14615305440019,0.074300759779336,,0.77703918710821,0.259412361634571,,0.387250728111397,0.627026502750195,
Os02g0101000,['transport.amino acids'],LOC_Os02g01100,-0.343684157772612,0.49178568705089,,3.81093379895451,1.07E-27,Up,3.97904531037553,1.88E-30,Up,3.3622265687611,4.36E-22,Up
Os02g0101500,['PS.photorespiration.hydroxypyruvate reductase'],LOC_Os02g01150,-0.883969476186552,0.022028721652947,,-1.85446526625712,5.74E-08,Down,-2.25093326378435,1.74E-11,Down,-2.59908826506453,4.27E-15,Down
Os02g0101750,NA,None,0.211680347998811,0.413533318899996,,0.389388184224321,0.08458864066818,,0.400349218080947,0.070450085030554,,0.122119819255898,0.655724175728952,
Os02g0102200,['transport.amino acids'],LOC_Os02g01210,-2.14848348396283,0.003257359419334,Down,-2.06498831100885,0.002927295065201,Down,-3.29564950802649,3.25E-06,Down,-3.35457833706528,6.36E-06,Down
Os02g0102300,['development.unspecified'],LOC_Os02g01220,-2.42679010837492,1.99E-05,Down,0.416867252798484,0.468184585404643,,-0.651822010941875,0.226136254952813,,-1.56868563747411,0.002118273066233,Down
Os02g0102400,['protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.30S subunit.S5'],LOC_Os02g01230,-0.199811990293623,0.785876844960568,,0.12834415147587,0.866760296314388,,0.379439530417626,0.566780822602694,,0.468765838733185,0.44986263460323,
Os02g0102600,['cell.organisation'],"LOC_Os02g01240, LOC_Os02g01245",-0.004269607278151,0.992976184224464,,0.193293791924898,0.573269873192361,,0.248901633589675,0.441580727183257,,0.160050188518417,0.640649695794952,
Os02g0102700,['RNA.processing'],LOC_Os02g01250,-0.801300256587289,0.073711584553776,,-0.307786746959044,0.544699788959205,,-0.160411619528287,0.775527660529629,,-0.186985261031605,0.725225513296057,
Os02g0102850,['not assigned.unknown'],LOC_Os02g01275,-1.25249174768001,0.097176873552529,,-1.82129211055792,0.010358152073438,Down,-1.88848436163244,0.006052777463049,Down,-2.13896805028424,0.00327788700704,Down
Os02g0102900,['protein.folding'],LOC_Os02g01280,-0.03266358216654,0.954992554825686,,0.501016300282083,0.197172088117535,,0.870972180957449,0.010067170401892,,1.09567471794595,0.000814361107175,Up
Os02g0103700,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L9'],LOC_Os02g01332,0.00145368398603,0.998620167849216,,0.277394224398151,0.639101687377881,,0.95386592580342,0.036781782071778,,1.23316682531798,0.004665646039645,Up
Os02g0103800,['PS.lightreaction.other electron carrier (ox/red).ferredoxin reductase'],LOC_Os02g01340,-0.664869803502782,0.212998523405088,,-2.06717048204928,3.71E-06,Down,-2.9879020161504,1.17E-11,Down,-2.82077557693987,2.05E-10,Down
Os02g0103900,['not assigned.unknown'],LOC_Os02g01350,-1.05298780718204,0.162298222339089,,-0.375722616814981,0.66795851669903,,-0.118146312464215,0.90317819362455,,0.358837438759739,0.669008236137614,
Os02g0104100,NA,"LOC_Os02g01355, LOC_Os02g01365",-0.283919530595944,0.670528372378607,,0.071400268464059,0.924477347141662,,0.001766421366916,0.998376061916406,,-0.606524328687654,0.291931798279522,
Os02g0104150,['RNA.regulation of transcription.MADS box transcription factor family'],"LOC_Os02g01355, LOC_Os02g01365",0.013804693841995,0.991169922124574,,0.34761337731392,0.696574214865915,,0.300233767150424,0.739093720570375,,-0.078917933606675,0.939974790131869,
Os02g0104500,"['RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family']",LOC_Os02g01380,0.326054277031055,0.787676706513628,,0.095439771508757,0.943099061907493,,-0.88589258126341,0.398162183631992,,-1.89558818861836,0.042513743926109,Down
Os02g0105200,['TCA / org. transformation.TCA.pyruvate DH.E2'],LOC_Os02g01500,-0.788470755621238,0.009155624082262,,0.154911763931579,0.68003676650968,,0.486371160693726,0.097209726181857,,0.319047317456061,0.315870288493733,
Os02g0105500,['signalling.calcium'],LOC_Os02g01520,-0.975630826023329,0.021229241794783,,0.405296097720137,0.347377732927032,,0.814008733016244,0.026036677896218,,0.442886832415561,0.286219569664683,
Os02g0105800,['not assigned.unknown'],LOC_Os02g01550,-0.305877813344099,0.785017355783477,,-0.863441278804581,0.376676856815184,,-0.101012650138721,0.931263021475465,,-0.72942585189939,0.456719910302125,
Os02g0106100,['major CHO metabolism.degradation.sucrose.invertases.vacuolar'],LOC_Os02g01590,3.60606019624551,3.61E-06,Up,2.93376028402926,0.000161399755286,Up,1.24598063501833,0.159414801843549,,1.28537035794124,0.141199279880046,
Os02g0106300,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os02g01610,-0.002899694134897,0.998363778014643,,0.374574255684558,0.71947385729594,,0.539676853753168,0.570327175829464,,1.09666111180328,0.172642558828677,
Os02g0106600,['not assigned.unknown'],LOC_Os02g01700,3.61795302923412,3.04E-06,Up,4.11203169477354,3.39E-08,Up,2.81877849760649,0.00026837584775,Up,1.48545155567985,0.090421212998834,
Os02g0106700,['not assigned.unknown'],LOC_Os02g01710,1.89426590617366,0.014238430381681,Up,3.27994730173259,2.34E-06,Up,0.6880078238766,0.446772496381122,,0.078377282556233,0.946250929336272,
Os02g0106800,['not assigned.unknown'],LOC_Os02g01720,-0.294788949873865,0.514182365256214,,-0.24181312251826,0.604188722711165,,-0.283462834482144,0.528507541585917,,-0.155177373609698,0.746913907404941,
Os02g0106900,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.misc']",LOC_Os02g01730,-0.322633161128002,0.696512767997992,,-0.336401007488511,0.684286957789254,,-0.155929247638511,0.862067012994978,,0.287920933557775,0.720269530109024,
Os02g0106966,NA,LOC_Os02g01740,-0.127705502845288,0.831585701568175,,-0.098023243864461,0.871563833108184,,-0.040326338776044,0.947755340120139,,-0.152966728401905,0.790108971422422,
Os02g0107000,['DNA.synthesis/chromatin structure'],LOC_Os02g01740,0.007442911563825,0.988155409776624,,0.067561500907511,0.871286171280118,,0.033375042912685,0.938011566131095,,-0.005504315119074,0.99022635909825,
Os02g0108302,NA,None,1.57960388372444,0.083771066637527,,2.23501871274495,0.00502106045328,Up,1.82759341500235,0.026166268131517,Up,1.96879258907973,0.015741156270237,Up
Os02g0108500,NA,None,1.83339080420737,0.01037894870982,Up,1.99170801216205,0.003083503036796,Up,1.49696010631005,0.033604713592128,Up,1.58791800585981,0.023500485668526,Up
Os02g0108700,['DNA.synthesis/chromatin structure'],LOC_Os02g01880,1.68069182503446,0.000930865681688,Up,1.90851311005488,6.04E-05,Up,1.54005467022484,0.001556360762203,Up,1.46653397866798,0.00310654086467,Up
Os02g0108800,['misc.cytochrome P450'],LOC_Os02g01890,-1.24954112731396,0.275451941288731,,-1.40422317080386,0.197194052693194,,-2.40025749153544,0.022913035584558,Down,-2.23447687753546,0.041636414080418,Down
Os02g0109100,['secondary metabolism.isoprenoids.mevalonate pathway.mevalonate diphosphate decarboxylase'],LOC_Os02g01920,0.48684648334512,0.286472319112899,,-1.46245124929951,0.000186109405276,Down,-1.1900701424831,0.002298301029863,Down,-0.680954417815792,0.107028432666084,
Os02g0109200,['not assigned.unknown'],LOC_Os02g01930,0.817913470234601,0.113258712317452,,-1.17460559575613,0.02070720801437,Down,-1.06151376996396,0.034071531508647,Down,-1.04765684185662,0.040139727014129,Down
Os02g0109400,NA,LOC_Os02g01940,0.206653549134775,0.834999393653278,,0.807081462371313,0.295618783567926,,0.919009197510612,0.208478333842978,,0.371236252556753,0.67630654079651,
Os02g0109501,['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g01940,0.633685021830451,0.395074489253917,,1.4400083251642,0.015603985206325,Up,1.12340380332295,0.06901155572935,,0.536758792159198,0.465930028184198,
Os02g0109900,['not assigned.unknown'],LOC_Os02g01970,-1.13815000836259,0.001118953017446,Down,-0.676927322929598,0.04757455421586,,-1.23382879336122,0.000111181319122,Down,-1.45567098791017,1.41E-05,Down
Os02g0110000,['misc.GDSL-motif lipase'],LOC_Os02g01980,0.058623174711907,0.971034415099329,,-0.411665601426513,0.7705929687969,,-0.176991679837196,0.90444912583364,,-0.602614930500638,0.652799451903495,
Os02g0110200,['hormone metabolism.jasmonate.synthesis-degradation.allene oxidase synthase'],LOC_Os02g02000,-1.42884085787418,0.159208134996426,,-3.22634278721783,0.001808464496417,Down,-4.51366332135531,0.000149140700895,Down,-4.11705163984397,0.00072485100325,Down
Os02g0110400,"['RNA.regulation of transcription', 'development.unspecified']",LOC_Os02g02020,-0.730350131870996,0.335703070757152,,-0.202013169051562,0.820927731832787,,0.13918587748684,0.880232263595188,,0.377697107210571,0.632286173399942,
Os02g0110600,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os02g02040,-0.89272529762036,0.296093048849034,,-2.06371909445364,0.004807107712852,Down,-2.35507843686278,0.00097378800303,Down,-2.56902750855006,0.000325295036297,Down
Os02g0111600,['signalling.receptor kinases.misc'],LOC_Os02g02120,0.588621206748072,0.532848976210934,,-0.580018593106402,0.542073897113308,,-1.92193099343104,0.012269057974576,Down,-2.45728593288533,0.001245930398814,Down
Os02g0111700,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L37'],LOC_Os02g02130,-0.128322475175663,0.827355060471672,,-0.353290195527858,0.491022246946514,,-0.255713805347376,0.635006764395766,,-0.100198641992665,0.867689449940237,
Os02g0112900,['amino acid metabolism.synthesis.central amino acid metabolism.GABA.GABA transaminase'],LOC_Os02g02210,0.617639244405282,0.82474068129695,,4.65047681446367,0.014024509158502,Up,6.59848123179673,0.000213884881352,Up,7.87894655625062,5.95E-06,Up
Os02g0114033,['RNA.regulation of transcription.Chromatin Remodeling Factors'],LOC_Os02g02290,0.462596442125649,0.018273421408458,,0.271632004047616,0.193576058129095,,0.328137510516805,0.097890119854733,,0.18724999820502,0.392315079111699,
Os02g0114200,['protein.degradation.serine protease'],LOC_Os02g02320,-1.02511458164896,0.004783102995899,Down,1.46614015192309,6.35E-06,Up,2.54620744639134,1.76E-16,Up,3.46224240897156,5.18E-30,Up
Os02g0114300,NA,None,-0.529714761274826,0.447268888925409,,0.071187100222119,0.932167873304316,,0.778879847994876,0.186017154308644,,2.03555426034493,4.13E-05,Up
Os02g0114400,['lipid metabolism.Phospholipid synthesis'],LOC_Os02g02340,0.111031095479101,0.902461813467455,,0.465919048497157,0.52482655370557,,1.19447863543594,0.037930674221859,Up,2.24109358300209,1.35E-05,Up
Os02g0114700,['not assigned.unknown'],LOC_Os02g02360,-0.616844500453171,0.19894289165086,,-0.193552336150193,0.733239822670403,,0.091568558709557,0.88155258302001,,-0.06903537113314,0.913452348167814,
Os02g0114900,['signalling.light'],LOC_Os02g02380,-1.66659082160681,0.147752003268529,,-4.38783220326804,0.00028690296744,Down,-6.85976315702142,6.40E-05,Down,-7.79623563518192,1.77E-05,Down
Os02g0115600,"['RNA.regulation of transcription.HSF,Heat-shock transcription factor family']",LOC_Os02g02390,-0.542748681765942,0.365368817403299,,-1.36449479444714,0.007325162070206,Down,-1.45506136200575,0.003436148840278,Down,-2.0827266682643,3.37E-05,Down
Os02g0115700,['redox.dismutases and catalases'],LOC_Os02g02400,-1.38068481660231,0.084389219602965,,-0.806036709984089,0.350981840237119,,-1.6121628922157,0.031176181165146,Down,-2.95643625736009,1.68E-05,Down
Os02g0115900,['stress.abiotic.heat'],LOC_Os02g02410,0.964617635191559,0.02123561612141,,1.1731918767023,0.00281099404056,Up,1.11838817075602,0.004279084918985,Up,0.611842862925397,0.156794705183616,
Os02g0116000,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os02g02424,-0.152827317291383,0.687407081261266,,-0.544153459104261,0.073080172506661,,-0.134453598367778,0.728842340116904,,0.176612260945824,0.621744266408477,
Os02g0116500,['development.unspecified'],LOC_Os02g02470,-1.12888444266055,1.14E-07,Down,-1.8404535385984,5.16E-19,Down,-2.04909761823847,1.33E-23,Down,-2.26444885068408,8.01E-27,Down
Os02g0117100,['not assigned.unknown'],LOC_Os02g02520,-0.965162111466793,0.020005205165648,,-2.19796032174524,2.21E-09,Down,-2.70115460984037,8.00E-14,Down,-3.17943835955764,1.62E-18,Down
Os02g0117200,['not assigned.unknown'],LOC_Os02g02524,1.25598682600246,7.68E-05,Up,0.692117532752059,0.042640298020529,,0.372408347345669,0.332232420406633,,0.002418462309577,0.996869725244744,
Os02g0117400,['protein.degradation'],LOC_Os02g02530,0.042738015340049,0.920486709641867,,0.204730436233796,0.577229784543238,,-0.021360373584102,0.959548601119707,,-0.293008369223079,0.385540040052239,
