id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
1416,Os04g0119400,"Similar to Pyruvate dehydrogenase E1 component, alpha subunit.","Biological Process: glycolysis (GO:0006096), Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: intracellular membrane-bounded organelle (GO:0043231), Molecular Function: pyruvate dehydrogenase (acetyl-transferring) activity (GO:0004739), Molecular Function: oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor (GO:0016624)",FLO19,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,21.5193341856546,6296,Red,15.3883227231835,['TCA / org. transformation.TCA.pyruvate DH.E1'],LOC_Os04g02900,0.086749755523665,0.908272485028977,,2.32931723129221,8.02E-07,Up,2.73131115410343,3.52E-09,Up,2.35943367950406,4.07E-07,Up
1417,Os04g0601800,Similar to Plastid protein.,,WSP1,,,7.03366004823907,9644,Tan,3.50781712961633,['development.unspecified'],LOC_Os04g51280,-0.692757477570331,0.309686617906829,,-0.348926694327409,0.645428344350285,,-0.778335960924406,0.22531555914305,,-1.07694927222106,0.07537316377221,
1418,Os02g0769900,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),,,,1.60830109783734,12206,Yellow,1.45867698482304,"['RNA.regulation of transcription.MYB domain transcription factor family', 'protein.postranslational modification']",LOC_Os02g53050,-0.174639334820768,0.866316239541191,,0.416647749568757,0.632715430108045,,0.295576874510895,0.745383373220018,,0.412171244026537,0.628665867723095,
1419,Os05g0130600,Conserved hypothetical protein.,,,,,0.645468841185967,13094,Yellow,0.398102256372903,['not assigned.unknown'],LOC_Os05g04000,0.533248594524874,0.593853362212892,,-0.417660783442183,0.692913786595438,,1.28205877986235,0.12081938765002,,2.00262742249704,0.008283792048263,Up
1420,Os05g0302600,"TRAM, LAG1 and CLN8 homology domain containing protein.",Cellular Component: integral to membrane (GO:0016021),,,,0.637463567085737,13103,Grey,0.052947802981201,['RNA.regulation of transcription.GeBP like'],LOC_Os05g23700,-0.025568276745808,0.966219224574017,,-0.389850974276904,0.393817241704806,,-0.726589243491377,0.071444795356873,,-0.816825768311528,0.042738078310698,
1421,Os12g0594300,Hypothetical conserved gene.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,12.2523249537857,8126,Green,6.46607867447827,['protein.postranslational modification'],LOC_Os12g40279,0.095454384833884,0.793902337232013,,-0.790467448666085,0.002236437341443,,-1.16813159052531,1.99E-06,Down,-1.36820328929417,1.86E-08,Down
1422,Os04g0448900,Similar to Zeaxanthin epoxidase.,"Biological Process: metabolic process (GO:0008152), Biological Process: abscisic acid biosynthetic process (GO:0009688), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: chloroplast (GO:0009507), Cellular Component: membrane (GO:0016020), Molecular Function: protein binding (GO:0005515), Molecular Function: zeaxanthin epoxidase [overall] activity (GO:0009540), Molecular Function: oxidoreductase activity (GO:0016491)","OsABA1, OsZEP","Carotenoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,23.9491104870541,5933,Purple,13.0302375877871,['hormone metabolism.abscisic acid.synthesis-degradation.synthesis.zeaxanthin epoxidase'],LOC_Os04g37619,0.394181986327616,0.289449102391396,,-0.154668510827701,0.720553571911224,,0.097167504026304,0.834221856420044,,-0.161419725924329,0.699440206615745,
1423,Os02g0468400,Lipid-binding START domain containing protein.,,,,,32.2346286153341,4861,Green,11.1812602097643,['signalling.lipids'],LOC_Os02g26860,-1.10045502255707,0.007211557268558,Down,-2.13981903190677,7.57E-09,Down,-2.75014220973674,3.80E-14,Down,-2.53081535371964,3.66E-12,Down
1424,Os07g0637000,Similar to CBL-interacting protein kinase 21.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",CIPK21,,,6.57450514387997,9795,Yellow,3.67340478242898,['protein.postranslational modification'],LOC_Os07g44290,-0.587889061239861,0.376843508402325,,-1.98933602846846,0.000297261514247,Down,-2.25575058421005,2.87E-05,Down,-0.352367010175697,0.6105329140972,
1425,Os07g0669250,Similar to predicted protein.,Molecular Function: nucleotide binding (GO:0000166),,,,7.58958806573049,9467,Turquoise,6.19620747113177,['signalling.G-proteins'],LOC_Os07g47300,-0.883672469840287,0.035936436270153,,0.050395486101368,0.931803147184932,,0.464601822210813,0.289818944411666,,0.178674867463015,0.727039458290121,
1426,Os01g0585300,Protein of unknown function DUF1118 family protein.,,,,,109.359963782031,1185,Green,41.4161523265667,['not assigned.unknown'],LOC_Os01g40310,-0.985385222879668,0.049087606740489,,-2.61187478686322,1.96E-09,Down,-3.33741442131255,8.03E-15,Down,-4.43944800853191,1.09E-23,Down
1427,Os01g0865400,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",,,,4.04733808535591,10794,Blue,1.6501249412123,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os01g64540,-0.743331277005394,0.460335885490954,,-2.00429627516167,0.026885735878433,Down,-1.85908606575021,0.033210717034299,Down,-1.48394592871758,0.100492089813973,
1428,Os11g0142500,"Isopropylmalate synthase, Regulation of seed vigour","Biological Process: leucine biosynthetic process (GO:0009098), Biological Process: carboxylic acid metabolic process (GO:0019752), Molecular Function: catalytic activity (GO:0003824), Molecular Function: 2-isopropylmalate synthase activity (GO:0003852), Molecular Function: transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer (GO:0046912)",OsIPMS1,"Valine, leucine and isoleucine biosynthesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",,36.96390014345,4379,Grey60,8.15075893612183,['amino acid metabolism.synthesis.branched chain group.leucine specific.2-isopropylmalate synthase'],LOC_Os11g04670,0.015489994716309,0.975324490074302,,1.60681712428081,1.06E-08,Up,2.07174149205766,3.36E-14,Up,1.91248288831596,3.12E-12,Up
1429,Os06g0716000,"Protein of unknown function DUF668 family protein., Hypothetical conserved gene.",,OsDUF668-10,,,11.4010234524866,8339,Turquoise,10.2479749823846,['not assigned.unknown'],LOC_Os06g50220,1.14322076032511,2.11E-06,Up,0.786004477225008,0.001402074410414,,0.725165940740998,0.003199346975524,,1.07871194709547,3.93E-06,Up
1430,Os04g0408600,Protein of unknown function DUF662 family protein.,,,,,88.0760822256836,1770,Magenta,45.3857708668568,['DNA.synthesis/chromatin structure'],LOC_Os04g33450,-1.65561405857346,0.144323546049126,,-6.62605831473924,6.77E-10,Down,-5.94124955315609,3.53E-09,Down,-6.35995268051648,1.70E-09,Down
1431,Os01g0798500,"Similar to predicted protein., Malate synthase-like family protein.",,,,,198.082815493963,131,Blue,162.556715160585,['not assigned.unknown'],LOC_Os01g58470,-1.06739477978128,0.002554069967505,Down,-2.17154707522181,3.22E-11,Down,-2.9431109903479,2.81E-19,Down,-3.04479760586392,1.03E-19,Down
1432,Os06g0550000,Similar to 60S ribosomal protein L11.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",,Ribosome,,9.07582455024799,9011,Brown,6.32324245103044,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L11'],LOC_Os06g35730,0.051053921585233,0.971729637515042,,1.00325562183624,0.296449495079182,,0.797852935132715,0.423506924892135,,0.983949159881874,0.298612244976901,
1433,Os05g0566400,Similar to Blast and wounding induced mitogen-activated protein kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: MAP kinase activity (GO:0004707), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsMAPK20-5,,,25.8576781691799,5638,Yellow,7.06142822003404,['signalling.MAP kinases'],LOC_Os05g49140,2.01844618771255,6.95E-06,Up,0.495975554854356,0.371308923609983,,-0.465366544582516,0.405810148645782,,-0.793196808674223,0.112484967620852,
1434,Os01g0825500,"Nodulin-like domain containing protein., Similar to nodulin-like protein.",,,,,8.37961022637286,9210,Blue,3.67059858007838,['development.unspecified'],LOC_Os01g61010,-1.31736612155191,0.001823676739313,Down,-1.55733398154487,9.95E-05,Down,-1.75115538225388,7.96E-06,Down,-2.31138637190569,9.03E-09,Down
1435,Os10g0565150,Hypothetical gene.,,,,,11.0185017369627,8443,Turquoise,6.96413180281618,,None,2.31939759321703,3.24E-07,Up,2.94866995919858,1.35E-11,Up,2.82361116286911,7.70E-11,Up,2.78693586779791,1.23E-10,Up
1436,Os03g0364400,"Receptor-like cytoplasmic kinase, Leaf senescence, Salt stress response, Similar to Phytosulfokine receptor-like protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)","OsBBS1, OsRLCK109",,,13.299961710014,7886,Brown,7.55873374118061,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os03g24930,-1.62058089113367,0.000775770175293,Down,0.116655669595918,0.859755988707846,,-0.044922922454176,0.947205405349595,,-0.147718328380004,0.815655851941248,
1437,Os04g0488700,"Similar to PHY3., Similar to protein kinase KIPK.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsOxi1,MAPK signaling pathway - plant,,7.86118747391271,9394,Purple,2.01383106790189,['protein.postranslational modification'],LOC_Os04g41160,-1.54709404959733,0.01820346864413,Down,-2.18896282040506,0.000380528309317,Down,-1.61346435246711,0.008307701073673,Down,-0.87853120672188,0.186221460221306,
1438,Os01g0223900,Serine/threonine protein kinase-related domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: recognition of pollen (GO:0048544), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: sugar binding (GO:0005529), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",SDRLK-47,,,9.59990286896119,8837,Red,4.61683198629271,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os01g12420,1.44661243422651,0.003881908331657,Up,2.6553976116212,9.14E-10,Up,2.19501772218751,5.90E-07,Up,2.22593340613816,4.31E-07,Up
1439,Os03g0267300,"Similar to Fructose-1, 6-bisphosphatase, chloroplast precursor (EC 3.1.3.11) (D- fructose-1, 6-bisphosphate 1-phosphohydrolase) (FBPase)., Similar to Chloroplast fructose-1, 6-bisphosphatase.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: phosphoric ester hydrolase activity (GO:0042578)",,"Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,185.433785992888,202,Blue,149.720793543783,['PS.calvin cycle.FBPase'],LOC_Os03g16050,-1.12641562222066,0.021856216945863,Down,-2.85705348827493,3.14E-11,Down,-3.61961697541454,1.29E-17,Down,-3.40541422863267,8.76E-16,Down
1440,Os12g0158800,Similar to E2F homolog (Fragment).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: transcription factor complex (GO:0005667), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)",OsE2F2,,E2F/DP,2.58820929854791,11588,Blue,1.59728954965779,['RNA.regulation of transcription.E2F/DP transcription factor family'],LOC_Os12g06200,0.64504009994694,0.168580558805326,,-1.97191657386639,2.51E-06,Down,-2.34102481706112,1.57E-08,Down,-1.72916886969768,3.36E-05,Down
1441,Os03g0266300,Class I low-molecular-weight heat shock protein 17.9.,,OsHsp17.9A,Protein processing in endoplasmic reticulum,,61.6090177194582,2765,Red,38.1949398446803,['stress.abiotic.heat'],LOC_Os03g15960,1.33049028983529,0.127272998198072,,3.99941498571096,2.89E-08,Up,3.99988182071498,2.26E-08,Up,2.98545400235705,4.59E-05,Up
1442,Os01g0314800,Late embryogenesis abundant protein 3 family protein.,Biological Process: response to stress (GO:0006950),LEA9,,,33.4202575399782,4723,Purple,12.3935719897099,['not assigned.unknown'],LOC_Os01g21250,0.542727129473257,0.403545445342306,,-0.425345858957945,0.52910509978853,,-0.358076732759971,0.606268647576846,,0.35893940890667,0.592526224774532,
1443,Os01g0174900,Thioredoxin fold domain containing protein.,"Biological Process: cell redox homeostasis (GO:0045454), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035)",GRX1,,,32.0171803898377,4883,Red,22.0189335094056,['redox.glutaredoxins'],LOC_Os01g07950,0.070735350405706,0.87389472015328,,1.86190951444937,1.54E-12,Up,2.18626571854834,2.57E-17,Up,1.94844561045925,7.10E-14,Up
1444,Os01g0115100,Hypothetical conserved gene.,,,,,20.4813119053057,6465,Blue,14.0067677112421,['not assigned.unknown'],LOC_Os01g02490,-1.03534347589164,0.114947287434058,,-2.34803912978841,6.58E-05,Down,-2.90163620527102,6.69E-07,Down,-2.4143566145391,3.87E-05,Down
1445,Os05g0358400,"Butirosin biosynthesis, BtrG-like domain containing protein., Similar to predicted protein.",,,,,47.8827525666754,3526,Purple,15.0959011958804,['not assigned.unknown'],LOC_Os05g29020,0.018924912470147,0.974018916429689,,-1.12489478391155,0.001588681441746,Down,-1.35684961471245,8.58E-05,Down,-1.3104039182945,0.000174831037022,Down
