id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
831,Os06g0326500,"Mitochondrial glycoprotein family protein., Similar to mitochondrial glycoprotein.",Cellular Component: mitochondrial matrix (GO:0005759),,,,39.1196149562038,4193,Brown,38.0443466838387,['not assigned.unknown'],LOC_Os06g22070,-1.46351737048841,0.001977952731684,Down,0.788347436595847,0.070725732742893,,0.952122340801829,0.018937078863935,,1.35243879823542,0.000384073423259,Up,0.381091883340204,0.40260299392865,,-0.17836050429773,0.792925459146629,
832,Os10g0502400,"Similar to Glutamyl-tRNA reductase 2 (EC 1.2.1.70) (GluTR) (Fragment)., Similar to Glutamyl-tRNA reductase.","Biological Process: tetrapyrrole biosynthetic process (GO:0033014), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: glutamyl-tRNA reductase activity (GO:0008883), Molecular Function: NADP binding (GO:0050661)",,"Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors",,100.760315092971,1408,Blue,74.2871836504928,['tetrapyrrole synthesis.glu-tRNA reductase'],LOC_Os10g35840,-0.521477821452916,0.223244031671324,,-0.433743592902251,0.344892147084698,,-1.27260689288058,0.000845269867676,Down,-2.37589810013597,2.39E-10,Down,-1.69041839887248,2.17E-07,Down,-1.95803651700581,2.27E-07,Down
833,Os03g0251425,"Similar to Histone-like transcription factor and archaeal histone family protein, expressed.",,,,,59.5129617408018,2880,Blue,46.3791986348583,,None,-1.60406253389579,0.080160154069248,,-1.28630429301567,0.197952770333858,,-2.51303710002214,0.013533801965664,Down,-4.28771578227247,0.002189958992263,Down,-2.35688575658615,0.00158287511528,Down,-2.11478865876503,0.03048434826244,Down
834,Os01g0107400,Conserved hypothetical protein.,,,,,0.429820980508848,13338,Grey,0.064588372772189,['protein.postranslational modification'],LOC_Os01g01740,1.43342707287921,0.001935743730441,Up,1.59474018952979,0.000768035386171,Up,1.65556518728396,0.0002501154582,Up,2.34596045793656,1.51E-08,Up,2.23301604815746,3.10E-09,Up,1.34407301825752,0.005476793767627,Up
835,Os11g0480000,NB-ARC domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,31.1370835415735,4989,Magenta,8.81900343724532,['stress.biotic'],"LOC_Os11g29030, LOC_Os11g29050",-1.3093857808299,0.032457986777198,Down,-1.47312152763603,0.027077224039439,Down,-1.79122094669196,0.005323601482976,Down,-1.24636293909595,0.046177729052407,Down,-1.08777369093021,0.037000233762586,Down,-1.61903286725611,0.01085279658966,Down
836,Os03g0418700,"Conserved hypothetical protein., Hypothetical conserved gene.",,SLG7-L1,,,2.04835374894379,11906,Cyan,0.652126683192778,['not assigned.unknown'],LOC_Os03g30530,1.55041149343656,5.06E-06,Up,1.07377834964653,0.003558620314429,Up,0.891618683279696,0.01677325603899,,0.572132423650052,0.165617709486274,,0.290437110490507,0.508602651672253,,0.249433696614611,0.654070163294998,
837,Os02g0498300,Similar to non-imprinted in Prader-Willi/Angelman syndrome region protein 1.,,,,,126.975725110215,844,Green,54.9696652706418,['transport.nucleotides'],LOC_Os02g29510,-1.27520475689765,0.000235447414675,Down,-3.06454785474294,1.39E-17,Down,-3.88415222429153,2.00E-25,Down,-3.85410389853918,6.29E-26,Down,-1.67724889246606,1.53E-08,Down,-1.50278793655892,1.57E-05,Down
838,Os05g0413200,"Beta-tubulin , Responseto gebberellin (GA) and brassinolide (BL)","Biological Process: microtubule-based process (GO:0007017), Biological Process: protein polymerization (GO:0051258), Molecular Function: GTPase activity (GO:0003924), Molecular Function: structural constituent of cytoskeleton (GO:0005200), Molecular Function: GTP binding (GO:0005525), Cellular Component: microtubule (GO:0005874), Cellular Component: protein complex (GO:0043234)","TUB6, OsTUB6, TUBB6",Phagosome,,40.1712085840952,4103,Blue,29.767093261089,['cell.organisation'],LOC_Os05g34170,-1.85466961453452,0.002306736946843,Down,-1.29270016007217,0.046073076210913,Down,-1.90147425801365,0.00282108550333,Down,-1.75199803921813,0.004492298628166,Down,-0.490549060315795,0.402962087179182,,-0.24176330873996,0.773594719290588,
839,Os08g0512400,"Protein of unknown function DUF296 domain containing protein., Similar to AT-hook protein 1.",Molecular Function: DNA binding (GO:0003677),,,,41.5069671524636,3976,Turquoise,29.5445195157947,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os08g40150,1.10974291719167,2.19E-09,Up,1.1011651498172,3.42E-09,Up,1.08048197329111,4.96E-09,Up,0.628002609784726,0.001545530315243,,0.6986190963915,5.28E-05,,0.530809674957999,0.011954468737408,
840,Os02g0115900,"Endosperm lumenal binding protein., Similar to Endosperm lumenal binding protein.",Molecular Function: ATP binding (GO:0005524),"BiP1, BiP3, OsBiP3","Protein export, Protein processing in endoplasmic reticulum",,20.8120497121108,6412,Midnightblue,9.24817758999693,['stress.abiotic.heat'],LOC_Os02g02410,0.349033386211477,0.31193263063107,,1.5024387426887,8.80E-08,Up,1.78774100633871,7.56E-11,Up,0.936443006908916,0.001591947158032,,0.494651480133035,0.101763542254659,,-0.098213074226259,0.850275147024919,
841,Os02g0595700,"Chloroplast translational elongation factor Tu., Chloroplast elongation factor TuA (EF-TuA) precursor (Fragment).","Biological Process: translational elongation (GO:0006414), Cellular Component: intracellular (GO:0005622), Molecular Function: translation elongation factor activity (GO:0003746), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)",,Plant-pathogen interaction,,197.535090473109,137,Blue,163.013700674816,['protein.synthesis.elongation'],LOC_Os02g38210,-1.93838722137691,3.43E-12,Down,-2.08066599825425,5.94E-14,Down,-2.12325900823731,1.24E-14,Down,-1.50379953939969,9.80E-08,Down,-0.63318018081264,0.026968078194902,,-0.986373375090945,0.001209524585003,
842,Os01g0886900,Similar to EMB1879 (EMBRYO DEFECTIVE 1879).,,OsRUS6A,,,14.5694940723329,7597,Green,5.66913167508288,['not assigned.unknown'],LOC_Os01g66350,0.207555460753762,0.695897621945696,,-0.4542248916209,0.356349251388805,,-0.671915048395852,0.13171705692629,,-2.46801882828,1.63E-10,Down,-1.27943246827918,0.000450816552818,Down,-1.0653887931795,0.014666354517332,Down
843,Os09g0470500,Homeodomain leucine zipper protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: transcription regulatory region sequence-specific DNA binding (GO:0000976), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)",Oshox4,,HD-ZIP,22.7878942503104,6093,Brown,20.733357169846,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os09g29460,1.54703002626993,7.05E-08,Up,1.73741946743008,9.53E-10,Up,1.91545473331145,6.43E-12,Up,1.95510951626175,2.28E-12,Up,0.635757480668081,0.030118507002018,,0.574984594588761,0.105991825134107,
844,Os07g0243150,Hypothetical conserved gene.,,,,,197.225107362149,140,Blue,163.716254151329,['not assigned.unknown'],LOC_Os07g13969,-1.56061880072429,0.020464843556448,Down,-3.11721424576661,2.02E-06,Down,-3.82853834884963,5.19E-09,Down,-1.98837031812224,0.002585215700422,Down,-0.623574595445622,0.409789848787856,,-2.28034874024345,0.000650198763698,Down
845,Os03g0396900,"Hypothetical conserved gene., Similar to PIMT.","Molecular Function: protein binding (GO:0005515), Biological Process: RNA methylation (GO:0001510), Biological Process: RNA capping (GO:0009452), Molecular Function: protein binding (GO:0005515), Molecular Function: methyltransferase activity (GO:0008168)",,,,81.5490673049641,1993,Brown,79.4646893507717,['not assigned.unknown'],LOC_Os03g27930,-1.58077793387157,0.001048801931755,Down,0.789360366345596,0.061984630425126,,0.926136226652999,0.01846538460418,,1.16245200662457,0.001944166744545,Up,0.781668732030313,0.028552733224715,,0.890955406652043,0.030435563803052,
846,Os09g0520700,"Similar to RNA helicase., Similar to DEAD/DEAH box helicase family protein.","Cellular Component: nucleus (GO:0005634), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: RNA binding (GO:0003723), Molecular Function: helicase activity (GO:0004386), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent helicase activity (GO:0008026), Cellular Component: nucleus (GO:0005634), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: RNA binding (GO:0003723), Molecular Function: helicase activity (GO:0004386), Molecular Function: ATP binding (GO:0005524)",,,,11.5259594518743,8308,Red,4.27837542467541,['RNA.processing.RNA helicase'],LOC_Os09g34910,0.603809081690722,0.003294625442838,,0.996710674711416,2.98E-07,,1.30353939247687,4.22E-12,Up,1.75047352249537,2.27E-21,Up,0.856673311524844,9.83E-07,,1.16326888824079,1.86E-09,Up
847,Os02g0469900,AT-rich interaction region domain containing protein.,"Cellular Component: intracellular (GO:0005622), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",OsARID1,,,5.22559462521965,10300,Purple,2.89599686350486,['RNA.regulation of transcription.Nucleosome/chromatin assembly factor group'],LOC_Os02g27060,-1.84310066098,6.85E-09,Down,-1.32612963804427,5.62E-05,Down,-1.72665305008199,9.33E-08,Down,-1.41935384833384,5.18E-06,Down,-0.83315453966878,0.001363948603791,,-0.965602551654258,0.002124767832635,
848,Os11g0498600,Similar to HVA22 protein.,,,,,50.8380206776838,3335,Salmon,25.3977192534839,['hormone metabolism.abscisic acid.induced-regulated-responsive-activated'],LOC_Os11g30500,-3.16620503591998,0.000659849906563,Down,-2.4755261963595,0.008720274841118,Down,-2.31355464600277,0.009508661632061,Down,-1.70114358054371,0.054489562558338,,-2.95096472622002,4.69E-05,Down,-1.95823513999567,0.031645998451547,Down
849,Os10g0465700,Similar to Beta-amylase PCT-BMYI (EC 3.2.1.2).,"Biological Process: polysaccharide catabolic process (GO:0000272), Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: beta-amylase activity (GO:0016161), Molecular Function: cation binding (GO:0043169)",OsSTA246,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,2.45867128032592,11668,Salmon,0.738874527395269,['major CHO metabolism.degradation.starch.starch cleavage.beta amylase'],LOC_Os10g32810,-1.14750504439803,0.001907386511951,Down,-0.924930002814678,0.016651990985399,,-0.145926730066043,0.764169534861764,,0.891470646282242,0.014013998628706,,2.04136753301126,2.64E-12,Up,2.15425731866073,6.31E-11,Up
850,Os12g0507200,Similar to Eukaryotic translation initiation factor 5A-2 (eIF-5A-2) (eIF-4D).,"Biological Process: translational frameshifting (GO:0006452), Biological Process: peptidyl-lysine modification to hypusine (GO:0008612), Biological Process: positive regulation of translational elongation (GO:0045901), Biological Process: positive regulation of translational termination (GO:0045905), Molecular Function: RNA binding (GO:0003723), Molecular Function: translation elongation factor activity (GO:0003746), Molecular Function: ribosome binding (GO:0043022)",,,,36.310639522013,4438,Red,22.0630741009345,['protein.synthesis.initiation'],LOC_Os12g32240,-0.490978291956925,0.062084128238492,,0.6397372731908,0.011189486367708,,1.44138514969119,1.93E-10,Up,1.84105361505929,1.49E-16,Up,0.368273205455671,0.148449561657822,,0.756410440855717,0.002768824162663,
851,Os08g0561600,"Protein of unknown function DUF966 family protein., Hypothetical conserved gene.",,,,,8.08779164676423,9317,Magenta,3.32917421251096,['not assigned.unknown'],LOC_Os08g44760,-2.68269740411255,7.87E-10,Down,-1.02575233486494,0.019468327873453,Down,-1.11891719594652,0.008288913882439,Down,-0.708840938527443,0.115590816202398,,-1.08964207619542,0.002967281402017,Down,-0.907141075355159,0.045705187064618,
852,Os03g0792400,"Similar to mRNA, clone: RTFL01-01-G24., Similar to predicted protein.","Biological Process: proteolysis (GO:0006508), Molecular Function: metalloendopeptidase activity (GO:0004222),",,,,0.705006517007398,13030,Grey,0.431055332088197,['protein.degradation'],LOC_Os03g57840,0.283569899174634,0.389131049862424,,0.758350350008538,0.007522289745049,,1.22481096637261,3.17E-06,Up,1.3436513732692,2.66E-07,Up,-0.146355324674924,0.694440593714738,,-0.06160564353177,0.904572835150127,
853,Os01g0183300,Endonuclease/exonuclease/phosphatase domain containing protein.,Molecular Function: inositol or phosphatidylinositol phosphatase activity (GO:0004437),,,,28.8022919405249,5262,Purple,8.2430605297638,['DNA.synthesis/chromatin structure'],LOC_Os01g08780,-0.777219109209094,0.492566523210273,,-4.60770025825231,0.014649904518207,Down,-4.90316915414559,0.006394526241353,Down,-3.63934940722635,0.006327728191805,Down,-2.65134102363081,0.002687164464104,Down,-2.50878278099705,0.030507787029252,Down
854,Os06g0714900,Serine/threonine protein kinase domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,74.8314939553322,2236,Turquoise,68.6473549023346,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os06g50100,0.077394923595519,0.899268542084623,,-0.180634302782949,0.779876478725452,,-0.423926979724626,0.436727749775807,,-0.677456444919059,0.193574830471389,,-1.14354993082683,0.003670639332352,Down,-1.0622758386371,0.039539383806336,Down
855,Os09g0526700,Similar to UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase) (UDP-galactose 4-epimerase).,"Biological Process: galactose metabolic process (GO:0006012), Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: UDP-glucose 4-epimerase activity (GO:0003978), Molecular Function: coenzyme binding (GO:0050662)",OsUGE3,"Galactose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars",,29.7133272862306,5144,Purple,7.60783831494895,['cell wall.precursor synthesis.UGE'],LOC_Os09g35800,-1.74354696093345,2.14E-09,Down,-2.3022134836817,2.43E-13,Down,-1.89563103612439,1.21E-10,Down,-2.09508001414289,1.27E-12,Down,-1.01646346634166,5.53E-05,Down,-0.918893211849943,0.002446079281859,
856,Os03g0604566,Conserved hypothetical protein.,,,,,0.316703322385505,13456,Grey,0.03256011690387,['not assigned.unknown'],LOC_Os03g40770,-3.18589829646641,0.002879327518368,Down,-0.747913660530469,0.505154219680875,,-0.013036967957019,0.991291535321628,,0.523948710166169,0.630209495053678,,-2.51566413028797,0.001834227362753,Down,-0.936400491257995,0.418428890982546,
857,Os02g0575900,Exo70 exocyst complex subunit family protein.,"Biological Process: exocytosis (GO:0006887), Cellular Component: exocyst (GO:0000145)",,,,9.66141828482913,8819,Brown,5.97959464194401,['cell.vesicle transport'],LOC_Os02g36619,-0.222725596851643,0.654219214428186,,1.7893812223534,2.47E-08,Up,2.35461399212647,4.93E-15,Up,2.37995400959414,1.97E-15,Up,2.69848177951557,4.32E-24,Up,3.18102844843047,8.52E-28,Up
858,Os08g0416900,"Chaperone-like protein of protochlorophyllide oxidoreductase (POR), J-like protein, Regulation of chlorophyll biosynthesis",,OsV<sub>5B</sub>,,,9.71522677213179,8804,Turquoise,6.16825560809575,['cell.cell death.plants'],LOC_Os08g32130,2.49470485994647,1.53E-16,Up,1.85279337823442,3.86E-09,Up,1.78765387993306,9.95E-09,Up,1.05141304643369,0.001964815397642,Up,0.84088419248018,0.007021782217671,,0.534272719917478,0.200789117935701,
859,Os04g0632000,"Non-protein coding transcript., Hypothetical protein.",,,,,48.5602969698233,3477,Turquoise,45.1099585978786,,None,3.14818144810395,0.002170501640803,Up,2.77568501081065,0.010460539665496,Up,3.21494452734898,0.001615822693191,Up,2.92579025735059,0.005219517024445,Up,1.59642191766814,0.160706117311132,,0.600973870120956,0.750028204824343,
