id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
1273,Os06g0728000,,Base excision repair,2.34495491393943,11128,Grey60,1.04493530244765,HMG1 protein (HMGB1).,"Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",['not assigned.unknown'],LOC_Os06g51220,0.551388964970766,0.094187648569895,,1.15920555671688,1.55E-05,Up,1.50804508221433,6.76E-09,Up,1.87472119793084,0.009522021706855,Up
1274,Os01g0827300,,,12.7500564840191,5331,Tan,11.2210587649565,"Putative laccase precursor, Abiotic stress response","Biological Process: lignin catabolic process (GO:0046274), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: copper ion binding (GO:0005507), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: hydroquinone:oxygen oxidoreductase activity (GO:0052716), Cellular Component: apoplast (GO:0048046)",['secondary metabolism.simple phenols'],LOC_Os01g61160,-1.93562526969531,0.041195844455181,Down,-2.92954675765446,0.001440097368475,Down,5.39670328051089,3.78E-13,Up,0.508489474736102,0.514669667110562,
1275,Os01g0973500,,,6.32254439097048,8083,lightYellow,2.13264469900958,"Similar to Protein kinase APK1A, chloroplast precursor (EC 2.7.1.-).","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g74200,1.54633596928267,0.016325233782727,Up,1.97162066160585,0.000929669801721,Up,2.68159355589509,2.08E-11,Up,0.801681789672804,0.401918773617005,
1276,Os03g0736500,,SNARE interactions in vesicular transport,119.670988800642,42,Turquoise,105.241047133644,Syntaxin-related protein KNOLLE (Syntaxin 111) (AtSYP111).,"Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192), Cellular Component: membrane (GO:0016020), Molecular Function: SNAP receptor activity (GO:0005484), Molecular Function: protein binding (GO:0005515)",['cell.vesicle transport'],LOC_Os03g52650,-0.087487535553621,0.954473689041782,,-1.40871970394543,0.101456605794607,,-2.80280494786762,0.000446018881641,Down,-2.66029837472647,0.00103770128284,Down
1277,Os04g0430900,,,40.8332077053279,1190,Turquoise,31.0364052104228,Magnesium transporter MRS2-F.,,['transport.unspecified cations'],LOC_Os04g35160,-0.375333157091456,0.728026092137791,,-1.1618656229315,0.113379350833154,,-2.05019243275735,0.001923967284572,Down,-2.38201441467634,0.000326115979966,Down
1278,Os06g0613500,,,11.9925246632241,5573,GreenYellow,6.4407060955584,Similar to Transcription factor (Fragment).,,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os06g41060,2.85389450436812,2.06E-06,Up,4.08883564597337,6.49E-13,Up,1.59723221130896,0.000403872800482,Up,-3.66628034506251,1.07E-06,Down
1279,Os04g0584201,,,8.85245620101664,6784,Magenta,5.58219704622759,Hypothetical protein.,,,None,1.44546871822883,0.033949293492615,Up,2.27461658194747,0.000130611606031,Up,2.82512492648455,1.61E-12,Up,1.79359761596902,9.36E-07,Up
1280,Os11g0549675,,,42.5987104184151,1112,Green,19.9697289402122,"Similar to cDNA clone:001-208-B08, full insert sequence.",,['not assigned.unknown'],LOC_Os11g34810,-0.839006431279286,0.149337192128499,,-1.81690551136128,0.000287441878225,Down,-1.42732608852525,0.003010860043376,Down,3.22242132910781,8.17E-15,Up
1281,Os12g0617800,,,6.18241915727342,8163,Blue,3.48841183066682,Cation/H+ exchanger domain containing protein.,"Biological Process: cation transport (GO:0006812), Biological Process: potassium ion transport (GO:0006813), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: solute:hydrogen antiporter activity (GO:0015299)",['transport.potassium'],LOC_Os12g42300,0.78566688740628,0.042459418958129,,1.65436187213923,3.26E-07,Up,1.57557326318331,9.88E-07,Up,0.503386527211241,0.310552562125589,
1282,Os10g0398100,,,3.14365881264132,10384,Turquoise,2.2554347897829,Plant disease resistance response protein family protein.,,['stress.biotic.PR-proteins'],LOC_Os10g25870,-0.721470046316813,0.537898189856377,,-2.37168220055252,0.016956022346874,Down,-2.28402017068339,0.008585457997569,Down,3.54559358578649,0.030020560515439,Up
1283,Os01g0893400,,,12.3422348914599,5461,GreenYellow,8.87711760584134,"Zinc finger, TAZ-type domain containing protein.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: transcription cofactor activity (GO:0003712), Molecular Function: histone acetyltransferase activity (GO:0004402), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",['protein.degradation.ubiquitin.E3.BTB/POZ Cullin3.BTB/POZ'],LOC_Os01g66890,2.97741771069745,1.13E-07,Up,2.09773828165392,0.000322464429299,Up,1.34155685703604,0.26700171915583,,0.854411012349575,0.076136779686359,
1284,Os10g0343400,,,12.9246002851833,5272,Green,5.03302918941958,Cellulose synthase family protein.,"Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760)",['cell wall.cellulose synthesis.cellulose synthase'],LOC_Os10g20260,-3.60832750139772,5.94E-06,Down,-6.83170997337752,2.28E-05,Down,0.155637534928659,0.811944689080798,,8.89552012085492,6.69E-07,Up
1285,Os08g0337001,,,6.10528493861597,8216,Blue,4.55691574315247,Hypothetical conserved gene.,,,None,0.454464383399836,0.600694847290943,,1.45231222433061,0.010328651122879,Up,1.35590992119683,0.012949298170577,Up,0.889704985443554,0.238898158438519,
1286,Os06g0551800,,,14.7850918608402,4679,Brown,13.0867572347926,Bulb-type lectin domain domain containing protein.,Molecular Function: sugar binding (GO:0005529),"['protein.postranslational modification', 'protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os06g35850,-1.76765998855472,0.039133818417089,Down,-1.84808117760586,0.028074039054055,Down,-0.997203609050331,0.069275337859977,,3.97088682546272,0.000316326213062,Up
1287,Os09g0371000,,,20.6719709742715,3277,lightYellow,6.54197271725357,Major facilitator superfamily protein.,"Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021)",['transport.misc'],LOC_Os09g20480,2.11313150974014,1.29E-09,Up,2.5129598250176,2.50E-13,Up,2.09397726152249,2.66E-07,Up,-0.432303033525698,0.484553178767473,
1288,Os01g0175100,,,7.01342453982928,7694,Black,2.06421883704012,Kv1.4 voltage-gated K+ channel family protein.,,['not assigned.unknown'],LOC_Os01g07970,2.15611747687674,1.98E-05,Up,3.55514745828915,5.40E-14,Up,-0.10704755671379,0.919529947650765,,-0.953046054455409,0.02207604553055,
1289,Os04g0620950,,,0.437839350056979,13295,Pink,0.23047179421526,Hypothetical conserved gene.,Molecular Function: ADP binding (GO:0043531),['stress.biotic.PR-proteins'],LOC_Os04g52970,-0.830465251154392,0.193752641514443,,-1.27331061776176,0.016714761162239,Down,-0.979510879091908,0.072350541922045,,3.00848560194639,0.000150037775058,Up
1290,Os02g0326700,,,13.4224538978646,5099,Green,9.06054315966932,"Peptidase S54, rhomboid domain containing protein.","Biological Process: proteolysis (GO:0006508), Cellular Component: integral to membrane (GO:0016021), Molecular Function: serine-type endopeptidase activity (GO:0004252)",['protein.degradation.serine protease'],LOC_Os02g22100,-1.05353290061367,0.442627177824068,,-2.57283165085555,0.026026515284369,Down,-4.31939957977828,0.000316727637939,Down,4.15402626819694,0.028383561547905,Up
1291,Os01g0656600,,,3.63250592807324,9965,Blue,1.41364453261011,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os01g46810,-1.69218469154576,2.36E-05,Down,-0.84736863423155,0.053204789142867,,5.03048846543063,0.004461506321656,Up,4.15423442128998,0.027934398633219,Up
1292,Os04g0620400,,,19.6250307526401,3506,Green,6.76848524152956,SIT4 phosphatase-associated protein family protein.,Molecular Function: binding (GO:0005488),,LOC_Os04g52940,-0.857107882160818,0.039255977873427,,-1.48429769804098,9.62E-05,Down,-1.51147200029739,2.86E-05,Down,-0.812178968685165,0.126706006167724,
1293,Os06g0584200,,,1.87500414426173,11603,Grey,0.365644128579235,"N-6 adenine-specific DNA methylase, conserved site domain containing protein.",,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os06g38550,-1.0882702109856,0.040676795940647,Down,-0.962568442944587,0.066286293616777,,3.8011536683271,5.35E-19,Up,3.43102187595757,1.32E-15,Up
1294,Os02g0195500,,,12.702096602722,5346,Brown,8.51324745090757,"Protein of unknown function DUF1680 family protein., Similar to predicted protein., Similar to catalytic.","Molecular Function: catalytic activity (GO:0003824),",['not assigned.unknown'],LOC_Os02g10190,-0.692740044226777,0.252803641903524,,-2.37814735599684,4.32E-07,Down,-1.8456046586164,5.32E-05,Down,4.76100479864953,4.12E-19,Up
1295,Os09g0498800,,,9.60550536792698,6446,Turquoise,8.93792866574808,"Protein of unknown function DUF246, plant family protein.",,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os09g32320,-0.15602289313503,0.906314788282176,,-0.818713719590446,0.306348788635491,,-1.58269661866289,0.025091944518979,Down,-1.88456006810366,0.006287525356956,Down
1296,Os03g0803800,,,58.7015062550659,544,Blue,49.2762654859139,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g58910,0.662973816751311,0.260423568417256,,1.41000236739103,0.001816953272027,Up,1.87244874506109,9.80E-06,Up,1.48175421005198,0.000812648135906,Up
1297,Os05g0531100,,,38.8142237222258,1301,Blue,31.8613685725178,Protein of unknown function DUF584 family protein.,,['not assigned.unknown'],LOC_Os05g45450,-0.302850735082699,0.729852765140441,,2.05819174635291,1.92E-05,Up,2.89459766424689,2.42E-10,Up,0.957929569099917,0.005306500915797,
1298,Os01g0612900,,,10.2204486735148,6240,MidnightBlue,2.1668954686757,"Lipase, GDSL domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",['misc.GDSL-motif lipase'],LOC_Os01g42730,1.97694920003887,6.69E-08,Up,0.288759629966931,0.568395370028848,,1.33312238194153,0.043104265675567,Up,1.12774625969652,0.098607254693752,
1299,Os03g0774300,,,12.1149700984793,5528,Red,2.4610021666725,"""HAD superfamily (subfamily IG) hydrolase, 5-Nucleotidase protein."", Similar to cDNA clone:J013088P07, full insert sequence.",,['not assigned.unknown'],LOC_Os03g56310,1.17118771359662,0.000148324802494,Up,2.23504036683335,2.55E-15,Up,-1.09694387491617,0.027379207865633,Down,1.05662125722986,0.006117005340181,Up
1300,Os12g0153200,,,17.343974272604,3982,Magenta,7.84373872063134,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os12g05690,4.38520701586326,1.21E-09,Up,3.32831303587469,9.98E-06,Up,-1.77984024867526,0.000500624135906,Down,-1.88066678199745,0.002662363142199,Down
1301,Os06g0271600,,,14.7023513054463,4695,Brown,12.1032703137679,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",['not assigned.unknown'],LOC_Os06g16060,-3.55694200044493,0.022553523802398,Down,-4.43317920178994,0.020601493690694,Down,8.52532576059878,1.76E-18,Up,0.818508421837875,0.077721510352589,
1302,Os03g0124300,,,26.9309499653932,2332,Black,10.4575090786429,Similar to ATP binding protein.,,['signalling.receptor kinases.Catharanthus roseus-like RLK1'],LOC_Os03g03290,1.53179006849942,2.80E-08,Up,1.7893794176987,4.26E-11,Up,0.695087407214392,0.187779877496492,,-0.401735530145253,0.813101182777889,
1303,Os05g0424800,,,56.1176206591735,621,Yellow,20.2589526820201,Similar to AER274Wp.,,['transport.nucleotides'],LOC_Os05g35060,-0.096084370513141,0.892697389333037,,-1.40344444704095,0.00025697466294,Down,-1.97861154233195,4.55E-08,Down,-0.329536402079574,0.541783599361103,
1304,Os08g0113100,,"Fructose and mannose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways",39.5515371114221,1256,Turquoise,30.1269153042641,"Similar to Fructokinase (Fragment)., Similar to cDNA clone:J023041C07, full insert sequence.","Molecular Function: phosphotransferase activity, alcohol group as acceptor (GO:0016773),",['major CHO metabolism.degradation.sucrose.fructokinase'],LOC_Os08g02120,-0.618784388160459,0.19558750084013,,-1.8524513355712,6.63E-07,Down,-2.50450703330476,3.54E-12,Down,3.16421166478381,1.14E-07,Up
1305,Os05g0541750,,,18.0319074992707,3816,Yellow,8.86384735385978,Hypothetical gene.,,,None,-1.38470695735385,0.109783424936453,,-2.80496884350753,0.000736300724286,Down,-1.96730090413259,0.008818959130446,Down,4.15260235591384,0.03177530146838,Up
1306,Os09g0513200,,,13.6217525343741,5033,Brown,12.2568796366922,"Similar to Solute carrier family 35, member F1.",,['protein.targeting.unknown'],LOC_Os09g33830,-0.954718478574096,0.169440280034982,,-2.78016390648345,3.02E-07,Down,-3.47016400724752,5.79E-11,Down,-0.423201934876581,0.692328736787287,
1307,Os03g0661300,,Phagosome,87.122509843439,173,Turquoise,74.3925189271548,"Beta-tubulin , Microtubules formation","Biological Process: microtubule-based process (GO:0007017), Biological Process: protein polymerization (GO:0051258), Molecular Function: GTPase activity (GO:0003924), Molecular Function: structural constituent of cytoskeleton (GO:0005200), Molecular Function: GTP binding (GO:0005525), Cellular Component: microtubule (GO:0005874), Cellular Component: protein complex (GO:0043234)",['cell.organisation'],LOC_Os03g45920,-0.975688327450005,0.185540058599904,,-1.72467949072187,0.005200598586735,Down,-2.95583211559867,3.44E-07,Down,0.341532313156764,0.392830308630441,
1308,Os08g0524200,,,20.8133543484143,3253,Magenta,11.5135409477913,Uncharacterised conserved protein UCP037471 domain containing protein.,Cellular Component: integral to membrane (GO:0016021),['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os08g41280,3.88299805509925,2.21E-26,Up,3.06550283377772,1.70E-16,Up,-1.22172129455523,1.73E-05,Down,-2.09976867586653,1.66E-11,Down
1309,Os12g0131400,,,6.19862682390415,8150,lightYellow,1.34615826765768,Hypothetical conserved gene.,Molecular Function: protein binding (GO:0005515),['cell.organisation'],LOC_Os12g03740,1.50918457580514,0.001526463011239,Up,1.74588775581559,0.000119300215682,Up,2.71643945406756,0.000124871920828,Up,1.59815371496559,1.40E-07,Up
1310,Os09g0115900,,,4.03323621721955,9643,Grey60,1.76778995908937,"EF-HAND 1 domain containing protein., Non-protein coding transcript.",,['not assigned.unknown'],LOC_Os09g02770,1.12060012242644,0.278124391881479,,2.09402751537446,0.009278403319203,Up,1.94754387135372,0.014788905800586,Up,1.23830276973322,0.007340048831047,Up
1311,Os02g0822400,NAC,,9.46722176511708,6507,Blue,5.65946030779389,"No apical meristem (NAM) protein domain containing protein., Similar to NAC-like protein.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677),",['development.unspecified'],LOC_Os02g57650,0.533157002301148,0.471062736535996,,1.08930987564049,0.047086476841576,Up,1.11866361632899,0.030555853295634,Up,1.91932751498565,0.010314740300314,Up
