id,Label,TF,KEGG,Symbol,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
531,Os01g0194000,,,,10.7407329549787,6030,Black,2.0846963174144,"Conserved hypothetical protein., Hypothetical conserved gene.",,['not assigned.unknown'],LOC_Os01g09770,-0.827382086639805,0.192284033438131,,-1.1134916625831,0.035272431700033,Down,-0.707220821254012,0.195314902964767,,-2.21403793215423,6.98E-07,Down,-3.27985726790389,5.68E-12,Down,1.5048335868966,,
532,Os11g0507200,,"Cutin, suberine and wax biosynthesis",,8.76851785942015,6824,Tan,8.32923252258168,Similar to transferase.,"Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)",['secondary metabolism.phenylpropanoids'],LOC_Os11g31090,-0.162488043897086,0.927310384298978,,1.70792311875153,1.88E-05,Up,1.15062433235797,0.007358504764046,Up,-1.93066730979355,0.000658284532779,Down,-3.56268158610375,4.96E-05,Down,-1.58668595880972,0.105675756806086,
533,Os06g0726100,,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways, MAPK signaling pathway - plant","OsCHI11, Cht3",9.13672623535559,6650,Blue,4.67560267383687,Similar to Seed chitinase-c.,"Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: chitin catabolic process (GO:0006032), Biological Process: cell wall macromolecule catabolic process (GO:0016998), Molecular Function: chitinase activity (GO:0004568), Molecular Function: chitin binding (GO:0008061)",['stress.biotic'],LOC_Os06g51050,0.588662206399078,0.651919947485647,,0.798699799879178,0.324347605349995,,1.63242837013768,0.00407802186047,Up,1.23451939803261,0.036774859995627,Up,-1.24300896338149,0.51011307985177,,-2.13114011575536,0.001347505978352,Down
534,Os05g0123100,,,,16.9208826768239,4084,Turquoise,13.1270022693461,"Glycosyl transferase, family 43 protein.","Cellular Component: membrane (GO:0016020), Molecular Function: galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity (GO:0015018)",['protein.glycosylation'],LOC_Os05g03174,-0.787650302127485,0.40972636583367,,-2.28486760679698,9.14E-05,Down,-2.68171420910864,2.36E-06,Down,-2.25060870896035,0.120932428557146,,-7.04207495488835,3.70E-05,Down,-1.35282794958987,0.002313331733823,Down
535,Os10g0563900,,,OsCYCP4;1,3.80579022635208,9822,Turquoise,2.60282143114587,Cyclin-related 2 domain containing protein.,"Biological Process: regulation of cyclin-dependent protein kinase activity (GO:0000079), Molecular Function: protein kinase binding (GO:0019901)",['cell.cycle'],LOC_Os10g41430,0.345325008015569,0.878865283848261,,-0.735814917163525,0.491111141778401,,-1.02106326021554,0.2330771684701,,-1.84656116280663,0.015597976901466,Down,-2.16654145377749,2.54E-12,Down,-2.83504063074195,4.77E-09,Down
536,Os11g0153000,,,,1.48845884215082,12034,Grey60,0.491525008733648,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os11g05490,0.823531113489057,0.596020146632302,,2.19059065849766,0.001884790581049,Up,2.41044244228323,0.000274878605418,Up,-1.91154532738817,0.000162007864909,Down,2.05561516493224,0.063546130807245,,1.10665027540615,,
537,Os08g0270500,,,,27.0212329643226,2327,Brown,22.2051473166474,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os08g16914,0.274816020647872,0.746243761119804,,0.191273188870091,0.7680914532762,,0.417565440084473,0.3320953629136,,0.992178835385043,0.001650392213169,,1.15235568718755,0.000168409602023,Up,1.06972437039411,0.000528469458791,Up
538,Os12g0240000,,,,1.01696283304742,12587,Brown,0.818245740405356,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os12g13730,-0.250389738090437,0.941113440544856,,0.91280042961522,0.390715325563525,,1.52929530056717,0.049832294488525,Up,0.718009602733931,0.439137457088014,,-7.64176591944998,0.003597703573118,Down,-4.23393339204939,0.086329170839383,
539,Os06g0210500,,,,10.1131098488105,6272,lightGreen,4.68705410040032,Similar to Mitochondrial phosphate transporter.,,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os06g10810,-0.519819314242026,0.2704647402727,,-1.01663192121762,0.001903760402591,Down,-1.17114033689556,0.000161276383695,Down,-3.6024466697728,,,-1.52044787325376,0.342273429361867,,-1.01836691864464,0.014357797147464,Down
540,Os06g0595900,,,LC3,2.78166721345506,10691,Turquoise,1.08852624545428,"SPOC domain-containing protein, Regulator of leaf inclination","Biological Process: transcription, DNA-templated (GO:0006351)",['RNA.regulation of transcription.putative transcription regulator'],LOC_Os06g39480,0.29400783601028,0.838518671355031,,0.257561274086326,0.777469605049205,,0.73770602814518,0.1687565253586,,1.36904273649789,0.001285617907847,Up,1.24492546447682,0.004168325307865,Up,-2.27224655080417,,
541,Os06g0285400,,,,53.3113845315561,698,Turquoise,48.238312986499,"Similar to Serine/threonine-specific kinase like protein., Similar to predicted protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: binding (GO:0005488), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)","['protein.postranslational modification', 'signalling.receptor kinases.legume-lectin']",LOC_Os06g17490,0.75309814702489,0.717273354242618,,0.274399468079226,0.884070619537335,,-0.844818206579922,0.513962002373262,,-1.40934361900232,0.182616554363726,,-5.36667587159007,0.001012993137931,Down,-1.13536139525009,0.023165053675638,Down
542,Os02g0699500,,,,112.132502155812,74,Turquoise,86.8193432424808,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g47130,0.96527209072754,0.537600236708623,,-0.465257807356256,0.776666795267576,,-0.881283406682956,0.45351118595311,,-1.94145939608959,0.036689738746826,Down,-3.84613598658865,0.00036768894434,Down,0.248035871359593,,
543,Os04g0606900,,,,2.09019159188664,11380,Green,1.63496670725794,"SPOUT methyltransferase, predicted domain containing protein.","Biological Process: rRNA processing (GO:0006364), Cellular Component: cytoplasm (GO:0005737), Molecular Function: methyltransferase activity (GO:0008168)",['not assigned.unknown'],LOC_Os04g51786,-1.05736088781692,0.562059652030235,,-1.74924337646782,0.000731043342102,Down,-1.77555966192981,0.00038695886403,Down,-2.61734643115658,0.073209910037125,,0.629650389019159,,,0.248034890043841,,
544,Os02g0591000,,,,5.1268875508791,8827,Grey60,2.72096822174295,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g37834,0.848422586817212,0.339236998738107,,1.242945033256,0.047581579625631,Up,1.84037783782832,0.00051755705118,Up,0.41657987782219,0.845662527485542,,0.007346344223809,,,-0.092348034342379,,
545,Os01g0917200,,,,82.7208134386196,197,Turquoise,63.6284730522202,"Peptidase, trypsin-like serine and cysteine proteases domain containing protein.",,['not assigned.unknown'],LOC_Os01g68830,0.096851716432381,0.974804293221636,,-0.554340129485415,0.566642493545473,,-0.669176552220378,0.398339319358047,,-0.669504770931275,0.344813231500807,,-1.43320066123323,0.024505163375441,Down,-1.24624840975364,0.045366134233138,Down
546,Os02g0254600,,,,7.16517782794879,7610,Brown,5.16220654283582,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g15540,-0.898814304034528,0.419429107646441,,-0.87679237830846,0.339010259851605,,-1.80353756623498,0.009794555135805,Down,-1.58585385758584,0.019835322236277,Down,-4.82853244993907,0.003543676786269,Down,-2.86926759553887,7.62E-06,Down
547,Os06g0710700,,,,20.0640506137899,3401,Blue,15.2781057276545,Similar to Benzoyl coenzyme A: benzyl alcohol benzoyl transferase (Benzoyl- CoA:benzyl alcohol/phenylethanol benzoyltransferase).,"Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)",['secondary metabolism.phenylpropanoids'],LOC_Os06g49660,0.019334304248414,0.992742843152711,,0.166316175837852,0.850916317635484,,-0.253414682208147,0.711156444272888,,-1.54380849843421,0.000332644280284,Down,-1.59627197421715,0.000258747997897,Down,0.248035871359592,,
548,Os03g0285200,,,,13.4121746760946,5104,lightYellow,2.5318905043226,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g17670,-0.023909740659153,0.995672072851958,,-1.03566934565063,0.504146564361725,,-0.542035248316649,0.731283975662943,,-1.56316990245397,0.004224198090042,Down,-1.47716441197912,0.007487062339976,Down,-2.59634129048199,,
549,Os07g0240300,,,,2.10915759630561,11360,royalBlue,0.639053058062925,Similar to OSIGBa0153E02-OSIGBa0093I20.13 protein.,,['development.unspecified'],LOC_Os07g13590,-0.378947180579842,0.571214148520924,,-0.790320231295082,0.040373079995675,,-0.869568973959993,0.014702443722445,,-1.07955409673179,0.0012880053465,Down,-1.06120561029845,0.001816153589692,Down,-1.07709803544038,,
550,Os04g0629700,,,,80.2714782702013,218,Turquoise,75.8259809920251,"Similar to Kinesin-1 (Kinesin-like protein A)., Similar to H0303G06.20 protein.","Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",['cell.organisation'],LOC_Os04g53760,0.085330605629819,0.978053760690035,,-0.834121470357027,0.319488888689011,,-0.916372575014314,0.210846360423758,,-1.47797293388267,0.020550164681914,Down,-1.83696890707644,0.004544988052054,Down,0.248035871359592,,
551,Os05g0135900,,,,11.530912881957,5742,MidnightBlue,5.02951544512444,Spectrin repeat containing protein.,,['not assigned.unknown'],LOC_Os05g04530,0.127025749711562,0.95363822350034,,-0.545093442360168,0.455355088338623,,-1.26343459800873,0.01508984639117,Down,-1.21671573626212,0.015292218395095,Down,-2.10268967840886,0.047784932638537,Down,-0.947746256355366,0.10263174632826,
552,Os03g0145700,,,,14.8127201121133,4670,Salmon,8.1216048594958,"Hypothetical conserved gene., Conserved hypothetical protein.",,['not assigned.unknown'],"LOC_Os03g05220, LOC_Os03g05225",-0.457060191606059,0.464934912293319,,-0.113070397010199,0.881080823843166,,0.18571780160471,0.745748080318202,,0.841463363413808,0.013217449602658,,1.04850311827747,0.001170282762709,Up,1.09820813355411,0.000595620807782,Up
553,Os10g0573100,,,,2.43016466838146,11042,royalBlue,0.59091479832028,Similar to AMMECR1 family.,,['not assigned.unknown'],LOC_Os10g42250,0.151345670717466,0.903787663396318,,-0.219322352147934,0.720945331385845,,-0.451365272518065,0.286784349967485,,-0.872283141690712,0.009328872454188,,-1.26828698498152,8.22E-05,Down,-1.48063317208452,2.93E-06,Down
554,Os03g0861100,,,,18.7924610060625,3669,Turquoise,17.5816398126107,Conserved hypothetical protein.,,['signalling.light.COP9 signalosome'],LOC_Os03g64320,0.08954586381956,0.96550519282345,,-0.586939813198255,0.327891030076249,,-0.852874022036922,0.079359865025061,,-1.36185826182973,0.001473326119126,Down,-1.40150295202273,0.001152736092169,Down,0.248035871359592,,
555,Os08g0331900,,,,13.0905975294488,5212,lightYellow,4.57395793292531,"Similar to Leucine Rich Repeat family protein, expressed.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)","['signalling.receptor kinases.leucine rich repeat XI', 'signalling.receptor kinases.leucine rich repeat XII', 'signalling.receptor kinases.misc']",LOC_Os08g24310,2.09590512861742,0.013513511921701,Up,-2.53068122709717,0.05803955265702,,-3.23997510115347,0.012621586006739,Down,-3.03393230618504,,,-1.67284867757051,,,-1.6625892685965,,
556,Os03g0774400,,,,6.69285698949009,7877,Grey60,1.65500670846283,Similar to predicted protein.,,['not assigned.unknown'],LOC_Os03g56320,-0.264884531075153,0.881779871033266,,0.42977057188785,0.596016423807302,,0.802054381269273,0.145189441880607,,1.14107980738357,0.014215335760098,Up,1.22442819400898,0.007571194064509,Up,0.947984408446246,,
557,Os01g0615000,,,,1.05162798538228,12538,Grey60,0.447452688594444,Hypothetical protein.,,,None,0.610437471230698,0.656800382348391,,1.01837849843025,0.182623311076369,,0.82831635918256,0.278743064539225,,-2.00694630711703,1.86E-07,Down,-1.78985326248706,5.46E-06,Down,0.248035871359593,,
558,Os10g0576900,,,OsCCR3,12.6068381719277,5378,Pink,8.43938532428547,NAD(P)-binding domain containing protein.,"Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: coenzyme binding (GO:0050662)",['misc.alcohol dehydrogenases'],LOC_Os10g42620,-1.22084031079924,,,3.09595956375558,6.35E-16,Up,2.94809553258451,1.44E-14,Up,-2.32208345596906,0.007115098601083,Down,0.439609326294222,,,-2.1813717293042,,
559,Os10g0522400,,,,5.02146640322502,8898,Blue,2.46835662604536,Cyclin-like F-box domain containing protein.,,['cell.organisation'],LOC_Os10g37830,0.91095943190265,0.018754447865265,,1.03014328681132,0.003673211337017,Up,1.03681477243315,0.002489823768313,Up,1.637477017134,,,-3.60421020766836,0.000315136791374,Down,-2.65793851868746,,
560,Os03g0796000,,,SI2,6.86120000970921,7781,Magenta,2.18136502298989,"Hypothetical conserved gene., Similar to Ripening-associated protein (Fragment).",,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os03g58170,1.25204952114222,0.00192312417525,Up,-1.68224070889218,0.039004132770147,Down,-1.48688248911621,0.054628701520077,,-3.39461375154999,,,-3.26661160885854,9.39E-05,Down,0.248035871359592,,
561,Os07g0624700,,"Pyrimidine metabolism, Metabolic pathways",,8.06770835698569,7156,royalBlue,2.69557402068771,UMP/CMP kinase a (EC 2.7.1.48).,"Biological Process: nucleobase-containing compound metabolic process (GO:0006139), Biological Process: nucleotide phosphorylation (GO:0046939), Molecular Function: ATP binding (GO:0005524), Molecular Function: phosphotransferase activity, phosphate group as acceptor (GO:0016776), Molecular Function: nucleotide kinase activity (GO:0019201), Molecular Function: nucleobase-containing compound kinase activity (GO:0019205)",['nucleotide metabolism.phosphotransfer and pyrophosphatases.uridylate kinase'],LOC_Os07g43170,-0.988944561146346,0.041355051570658,,-1.70564009450412,2.53E-05,Down,-2.61311514279883,2.75E-11,Down,-4.33660925295892,,,-1.58066229813243,,,-2.15991511476442,,
562,Os08g0485700,C2H2,,ZOS8-09,7.95596227168544,7208,Grey60,4.64106629267031,"Methyl-CpG DNA binding domain containing protein., Hypothetical conserved gene.","Cellular Component: intracellular (GO:0005622), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: zinc ion binding (GO:0008270)",['RNA.regulation of transcription.Methyl binding domain proteins'],LOC_Os08g37920,0.340633701404046,0.651919947485647,,0.590540151729278,0.159521891147249,,0.859616186169395,0.013725452278945,,1.35504901248377,1.25E-05,Up,1.71913046469389,1.00E-08,Up,-0.585850880120546,,
563,Os03g0335500,,,,80.6481925136885,215,Turquoise,70.9329299547586,"Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['signalling.receptor kinases.leucine rich repeat III'],LOC_Os03g21730,0.281239270833878,0.914706243302232,,-0.937469376354272,0.326714000246507,,-0.519747867178861,0.613623562881328,,-0.57658408745706,0.51446802970642,,-1.72189917376031,0.016480546831688,Down,-1.96361331849284,0.004953797340695,Down
